	Known	Unknown
0	0.376473179866	0.623526820134
1	0.351523651664	0.648476348336
2	0.336061946903	0.663938053097
3	0.32499861396	0.67500138604
4	0.315381104518	0.684618895482
5	0.304661063203	0.695338936797
6	0.311560226354	0.688439773646
7	0.317095588235	0.682904411765
8	0.356180097505	0.643819902495
9	0.384882108183	0.615117891817
10	0.385833003562	0.614166996438
11	0.425829668133	0.574170331867
12	0.451101928375	0.548898071625
13	0.496360989811	0.503639010189
14	0.640569395018	0.359430604982
