Sample Label,Species,GROUPS,Fresh (0) Spent (1) MEDIAblank (2) buffer blank (3),Spent media species,replicate,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
492.492.R3.1,492,,1,492,1,5735.311557,498344.5561,965254.5583,762526.0874,2302012.347,1028639.877,659483.5014,102326.9108,362090.2191,333051.6117,410140.3987,28058.90883,1041679.788,588608.5511,342239.841,144926.3207,276880.2855,294668.269,81940.87634,50899.44885,405268.5709,400767.5237,100217.8322,221797.622,50135.11167,182432.1436,899980.1438,62768.28287,59777.17943,196879.3671,121007.2807,161426.062,252185.3113,254828.177,162604.0429,63155.39719,246703.5349,46748.40723,691290.732,478589.5027,3075119.158,8768.285155,104317.5082,86.56221562,-191.7522497,-510.4054223,14282.42423,12238.86639,3939.783461,4554.162653,651.7321077,-202.5352746,331.5801787,4619.117782,-114.132512,863.9056344,49.41034223,917.8642742,-492.1294742,-96.0509689,29.55814263,113560.1497,131159.5986,44210.60331,118540.4424,91541.69953,350516.7853,9713.357517,7375.685274,16534.5615,11519.3431,15867.38586,7421.185357,35515.33577,4399.520933,3243.130632,29583.48612,4042.944572,2609.182224,2894.557253,2091.898145,6426.407284,1107.588356,1940.118104,2192.14286
492.492.R3.2,492,,1,492,2,5975.871755,522292.2759,1017676.237,795123.331,2439895.718,1091031.237,698861.0962,108784.388,389882.7916,352797.6648,434824.0089,29659.71833,1099821.818,628334.9268,359266.9714,151520.992,290733.3619,311289.0346,87479.10334,54683.03363,431720.4185,423538.6215,106659.792,232788.8667,51882.82972,193422.3155,947211.0929,65490.9307,62571.09441,207511.5679,144661.8572,171563.6684,266077.8033,269073.178,172164.38,66713.86283,259927.5534,52694.89919,729201.8387,505277.8157,3225251.981,9342.551368,109837.3152,571.393766,-119.9495228,-491.1779021,15090.07782,12983.26594,4128.530423,4804.389607,625.5683138,102.1359659,375.2367296,5022.363994,198.4158856,857.255162,42.66808259,871.2487237,-552.6582936,-149.2564662,17.2460602,120181.1359,138753.3322,46159.75818,123692.2715,96144.32154,370979.7009,9908.345692,9529.196815,15944.80444,12259.46853,19839.09156,8345.5625,37865.66035,4653.480308,3951.322541,30618.33402,4318.521921,2939.664619,3110.046233,2215.401444,6619.850389,1151.969071,2320.687306,2357.079237
492.492.R3.3,492,,1,492,3,5588.694958,474947.0384,937945.4991,734259.9577,2265897.073,1015336.826,650077.4947,101438.6908,363240.9691,324665.6219,400482.2593,27274.86183,1022620.603,576841.4435,334166.3966,140421.5031,268070.4013,288698.5417,80570.35741,50400.02215,395021.3298,391109.6079,98325.89123,214467.6879,48383.34814,177104.8327,875605.4239,60454.44186,58005.01782,189826.3299,113715.4162,156295.6692,246238.9849,248824.5177,159163.868,61151.87779,241550.4189,45117.14353,671459.664,461897.0079,2967991.171,8310.843736,100825.7545,615.2111091,-155.1405494,-280.7233877,14017.69926,11669.77829,3800.678859,4496.616117,674.1580549,26.37475891,336.2173224,4595.128051,178.2634008,932.1999498,21.89200554,965.9999734,-588.9680282,-104.719662,9.141870299,109282.7318,127273.11,42940.21762,113941.6696,89448.02775,344142.1401,9300.509491,6757.677047,15298.69418,11476.66366,15061.55759,7208.075944,34483.81865,4064.821787,3001.930281,29193.5816,3998.845677,2381.35026,2553.898355,2105.535964,6061.496232,1034.337941,2256.720702,2215.000847
492.492.R3.4,492,,1,492,4,6317.142069,546861.4544,1072939.145,850635.1393,2612296.687,1173697.912,741196.607,126302.006,413482.6487,385317.8002,461690.6851,33315.2126,1156525.606,669742.4411,384407.4827,159608.6522,308322.0901,327506.6615,93408.73787,58056.20159,463540.0496,448915.1134,112945.8966,246658.7151,54545.36949,206314.5954,1004120.832,69201.74194,65751.02771,219904.219,145730.5008,182865.3716,284430.4666,287891.466,183278.9221,68398.45651,275880.8664,59908.14231,779340.141,537005.9779,3432529.456,9858.121317,116145.7516,254.6400122,-195.5323561,-661.4601954,16048.45327,13436.56503,4406.46185,5023.44628,707.3247805,-41.91720936,405.2844227,5200.096638,80.89589756,317.2213924,32.57059263,371.0260458,-776.6449162,-134.6975458,-42.88650562,128433.1828,148429.0693,47150.42238,131854.906,102007.7605,395584.7036,10438.0988,8207.656655,15994.07716,15140.73227,22313.56726,11550.39055,40736.98264,5133.604661,5230.21542,30072.68087,5157.610138,3033.504294,3510.703977,2263.758674,7153.048818,1057.543527,2848.351117,2557.149749
492.500.R3.1,492,,1,500,1,4617.045057,462036.6482,726447.2224,660815.0326,2118836.543,942200.3576,615154.8574,91669.96122,316790.4057,293415.0383,391622.7578,32579.55359,912227.4722,378472.2017,352050.3848,129112.4631,249205.7983,267910.7884,78489.98407,48042.88584,342439.413,346534.1593,90432.86454,210942.314,47187.08071,171433.3365,832572.1399,59075.40315,58218.32507,206824.5112,114435.89,156736.5109,220496.8516,222061.1419,145010.3479,89051.20382,250409.3452,54630.53126,656156.3259,485578.5225,3055712.081,10452.74562,101280.125,13495.04721,286.2031655,6548.315986,10624.44421,25325.0114,4641.211642,2392.248723,2564.920998,8753.350765,519.1555147,3983.408873,15092.65498,9040.786485,496.1319805,8811.807032,1897.254823,-38.50064082,-29.31435052,110392.0972,111586.7129,23455.62235,113111.4078,95068.74427,322444.8575,23563.02603,8550.915181,14072.88165,10105.11896,29240.03055,11835.99864,6800.160866,9079.995406,4496.002821,4491.193156,5890.336647,4353.813371,13979.54907,3260.913333,21421.1476,925.7290894,3783.899569,132.0827599
492.500.R3.2,492,,1,500,2,5201.964066,510469.9445,802446.376,727651.1731,2359532.388,1041024.242,687685.9179,108334.6919,354609.6638,327464.9726,438385.6549,38480.92428,1007270.379,428879.7333,393121.2434,143100.1659,276409.8388,295269.0277,87811.92518,54166.50316,383229.8389,384965.4925,98379.23047,235013.7405,54339.25571,190763.7663,921633.0396,65205.63779,64415.08308,229679.0589,123577.4288,176246.2628,245254.6707,247509.7959,162075.1752,101782.3665,278861.9826,53900.27752,728466.8057,541014.0722,3395304.889,11117.30303,112460.7534,15277.67613,334.069211,6958.636395,11874.90703,27820.56104,4643.602681,2625.516367,2782.189567,9774.675471,567.8441641,4511.06233,16881.10582,9933.72199,505.4797006,9690.315864,2049.887226,-65.2647301,-53.72866161,123566.9114,124863.6199,26997.74736,124349.4087,104939.1473,358934.079,26328.9703,8239.476288,15520.24703,11162.10973,12932.97873,13227.54093,7531.224208,10231.07818,3978.058464,5193.139869,5623.641865,5033.83236,16115.17245,3690.509739,24059.1554,1037.210562,4484.049263,-325.5711798
492.500.R3.3,492,,1,500,3,6877.843898,594024.4419,1218595.675,911967.354,2774559.669,1243762.159,809704.8499,130136.7777,397350.062,394398.2278,491389.4716,36424.1622,1218623.33,765424.7064,509460.4802,167036.7075,324439.605,343883.6125,104405.1918,61596.34023,468368.0099,470942.3258,119149.7656,267010.2458,59234.96291,224670.3853,1071358.936,72828.71909,70104.18003,236230.3736,145927.3661,202822.4268,302422.7226,306032.1012,195470.7783,75832.57471,297813.484,63975.23549,825040.2101,585578.322,3719598.684,10729.02888,122503.2781,166.5786441,-290.8900771,-1096.57741,16314.3486,20060.34991,6337.426316,6941.413133,1334.084743,306.6530735,584.7005234,6044.234236,738.0639612,-80.72072601,91.92174693,12.61650182,-852.9586225,492.5736302,31.29823062,139458.874,151874.0366,24930.89245,141719.5734,110010.5787,417422.5828,26952.91217,9674.19573,21444.25323,18089.76082,15255.76226,30727.88329,20834.43638,26277.22436,3323.08662,13610.39667,4047.90447,3247.071311,4224.339595,2650.335868,25341.68105,1191.023518,5368.088334,391.9722983
492.500.R3.4,492,,1,500,4,6401.148619,531091.0293,1086138.087,817876.6364,2475932.836,1113859.398,725050.7165,114305.7798,373370.5141,361056.2642,439904.9703,31998.78776,1094790.428,677249.8903,468612.6863,150331.6105,289698.5388,307282.8321,92913.22551,57749.60508,417325.982,417942.878,106141.2097,239354.5339,53132.37992,199575.2953,959400.644,65152.05814,63134.47311,209660.2373,150123.0031,177191.9231,268202.5701,271070.3426,174089.1556,69304.08509,266055.7537,52342.29699,733238.15,521207.759,3317455.349,9810.116845,109277.7718,135.4537575,-348.6455313,-871.8289956,14266.45535,18179.33808,5545.554502,6069.398699,1318.845236,181.5567734,523.5110111,5298.200633,477.4464392,-2.00287455,33.40899305,46.96628202,-468.4340491,428.341483,65.75018721,123376.0615,133728.0238,29339.1982,128313.8504,99964.98145,371673.7485,24363.97719,10029.91446,17008.29646,16979.26364,25662.72954,28054.93045,17799.06683,23303.32263,2632.809487,12803.09379,3708.745268,2693.988363,3520.985672,2537.91814,22401.68815,1134.009392,4615.432212,228.6094822
492.502.R3.1,492,,1,502,1,4906.889988,522166.2878,652245.2661,693154.6084,2381417.913,1028198.739,653114.7999,114497.7748,320841.5848,338735.6952,464402.7519,40195.48083,1015365.14,315656.1183,651520.8826,144300.4704,280794.4749,307505.9194,85646.08007,55842.17453,437328.4768,941496.4923,103669.2673,229512.4583,51254.2445,195457.5967,930494.4256,61570.01647,62414.40612,133939.9641,116867.7504,174478.4669,246716.7987,249868.4348,160007.1541,83221.53936,263359.1388,58982.18755,755054.3469,553768.4557,3446831.326,11440.04005,33591.34945,11758.67046,596.0443047,17325.74139,10666.77759,26366.81139,3509.909034,2393.563687,2880.622206,5340.28025,592.7615719,4405.473871,8701.909656,13403.1986,1183.481105,13067.45117,2961.624858,-73.1958453,-60.86702753,125760.7586,138357.3569,44170.51718,125971.4213,109076.606,365450.4633,10729.28424,8461.453767,13183.39463,10544.58676,27955.18415,10211.85906,11735.8581,7696.169841,3984.68327,6907.661719,7545.714818,6559.715521,10803.62288,3768.09912,8873.960738,2543.564487,4982.050059,781.4605743
492.502.R3.2,492,,1,502,2,4484.720631,493406.5072,619468.6382,656218.0935,2276838.938,977733.8431,630259.6848,104367.7438,305790.7002,311838.5763,441807.2514,39591.03038,977816.4327,301365.4775,631889.1913,137601.8463,267048.094,296459.0533,81957.94254,51033.7414,421754.0672,902189.7507,100064.8938,218326.747,49717.93719,185596.2119,889083.7162,57602.7685,60057.21757,127941.1884,116520.9061,167438.1754,235577.381,238269.4422,155710.423,83655.49319,252005.2367,56352.31204,715109.4136,524369.205,3265864.045,11325.04909,32212.46825,11560.37739,586.8137909,18414.25518,10624.3132,23730.05957,3340.403175,2289.95277,2769.702708,4617.375213,613.1856436,4202.18781,7329.769744,12716.27268,1151.832278,12406.4495,2768.065476,56.92931931,-68.62796235,119068.5061,132233.6548,40623.60999,118717.655,103617.4229,350174.0474,10124.32253,8009.984857,20331.2354,9819.8871,30280.95792,12864.20577,9146.368707,13772.02853,3731.789446,6268.440626,7392.869738,6174.638571,9572.590972,3619.957593,8578.251227,2265.788076,4935.14108,464.1276261
492.502.R3.3,492,,1,502,3,5028.801574,505086.6858,726234.7507,698340.2749,2341111.288,1015763.35,645691.3237,110805.8885,319241.9828,323318.129,454792.448,37847.86159,1001630.029,388405.4434,654426.9024,140596.5699,273580.9818,298138.8419,83643.21903,53276.03665,422994.1886,916198.8219,101237.4726,221312.9526,49496.87512,189334.0098,907581.2399,58002.6867,58956.3665,123617.7684,113107.1579,170557.1035,243336.5949,246348.5585,155298.7999,65780.67505,254257.5181,56174.75765,722946.0433,535094.2751,3298897.885,11212.51292,30466.7527,9208.877187,330.9181225,10949.57357,10991.40411,31204.68361,5213.195959,2845.987698,2610.264864,3727.147731,542.1734123,7902.986726,6349.748015,5211.721893,790.8933479,5034.196389,-10.08901259,-150.2225913,-122.3094717,121632.7578,133356.1951,43045.30436,120772.5297,105074.6973,355717.6616,10397.17431,8124.070331,20412.00442,9783.654397,21888.80841,11851.02114,13999.90934,9032.788467,3805.652144,8835.761552,9063.48242,3809.664972,12372.93812,3435.796233,7806.486351,1842.366287,4860.406618,428.8165381
492.502.R3.4,492,,1,502,4,4518.617264,464590.7317,665701.4528,642447.6442,2137462.055,924423.201,593171.4753,98626.49242,293569.0359,294235.4897,412509.2979,36739.482,919637.0876,350508.525,613968.1463,129878.5669,251767.8892,276332.106,76209.59509,47891.89861,377337.01,841967.8946,92963.13694,203996.8761,46429.53259,172636.09,834150.2207,56874.52638,54870.31358,113733.7193,107463.9288,155159.4913,222529.1979,224906.079,145081.4417,66110.70882,235343.967,52454.92861,658533.4085,485345.2788,3030599.338,10760.08395,27894.56242,8525.361484,259.524622,11794.4512,10342.99819,27071.59161,4924.855613,2544.656851,2396.765788,3249.54405,562.0010591,7189.517946,5314.550416,4932.383099,698.4117572,4747.372503,161.8801257,-113.8551261,15.19856084,110941.9354,121863.8502,38189.89567,111504.4223,96031.49872,325682.9742,9389.869395,7611.057073,14941.57338,10292.05889,24662.03583,10492.74129,18619.72121,8039.890885,3359.980068,7461.023833,8654.150075,3687.392479,10620.71837,3277.232973,7333.734643,1848.542548,4562.575612,619.861701
492.R3.1,492,4,0,0,1,4750.566701,419577.8109,796985.876,631135.0523,1885089.782,836007.3604,536215.8103,75087.15408,151659.8586,322565.0774,333565.1964,23683.27202,849870.5354,468420.5622,267409.0826,118560.8471,225856.7665,240826.4614,65393.17225,35808.47817,319500.935,319807.6088,81626.20291,179071.6026,39829.0188,147263.4013,734793.4459,51949.28855,48614.32097,160195.7181,90813.54527,127165.986,203936.0291,205698.3033,136267.3044,52858.12013,205445.4287,44473.66527,557270.8434,390169.4936,2520016.055,7789.974765,84813.76483,324.1070348,-285.5044576,-350.1591608,10974.69925,11039.27453,3355.641075,3653.524136,706.4796054,100.9314041,267.3192577,3197.708825,258.4594308,199.832615,58.79960504,223.9798793,-307.1442755,-98.28757645,83.11174755,92850.72996,102926.2918,38099.56826,99406.09465,77373.77867,284062.0574,9389.063347,7237.840766,11370.79533,9066.132264,11732.89448,5843.873898,28163.86835,3345.662535,2221.499199,24037.63148,3181.195839,1883.575174,2154.082168,1855.748007,4875.125196,622.1064245,1782.07344,1816.031318
492.R3.2,492,4,0,0,2,5052.998354,431975.1144,830543.6035,654642.0821,1962100.824,887994.5376,560260.7141,78970.18175,158641.7252,336325.8433,348135.0899,23969.69232,887188.7736,489904.3133,278754.0454,123329.8753,235540.6793,251555.9166,69294.32658,37211.93409,335394.6742,333998.6823,84653.57678,187407.5721,41571.32653,153264.346,765392.3575,53221.51849,50371.38332,166792.785,108049.4622,133458.5352,212132.8545,214110.3131,143083.8444,56083.25669,215445.661,45632.11773,582433.26,405560.7018,2633058.679,8052.777975,88158.46743,295.1709589,-123.2352029,-246.50476,11445.64096,11150.26388,3480.806238,3808.96179,714.9872762,105.0656424,402.0018632,3582.237942,369.2463548,679.8221613,35.38073074,609.1751691,-403.2045839,-109.957958,26.63765836,96174.9164,107205.4939,37718.39375,101841.325,80438.43236,297807.733,9974.198959,7078.070945,16574.17373,21876.64657,11803.4749,6062.035221,29063.598,3414.721396,2302.166212,25142.18896,3248.265369,1957.4948,2248.258041,1812.115997,4854.934211,771.7210474,2029.547309,1871.113858
492.R3.3,492,4,0,0,3,5038.556407,445361.0698,849213.9178,669155.6329,2000912.979,892435.3343,569511.0901,79290.25848,164269.4055,343240.7795,355678.3299,25141.58787,903592.2639,498856.6138,284403.7787,126076.7922,240039.4888,256819.6098,70427.48992,38226.92101,341522.272,340488.4357,86159.76194,190593.6884,42624.43019,156531.157,781231.665,55177.51419,51613.82807,170498.6179,105123.4174,136384.8494,216457.4353,218644.0178,144947.5672,58581.28368,219542.1466,45943.90553,593160.5306,414739.5864,2679341.338,8112.489108,90180.3865,252.7208918,-167.1880784,-558.2235057,11687.03388,11210.30174,3508.078695,3781.925774,695.4698136,109.6765514,384.350061,3411.284194,305.2853111,128.2835193,68.48334322,143.8477873,-559.2836336,-84.42151021,42.64080382,98901.57624,109618.8929,37092.71203,104932.937,81761.3261,302658.0408,10412.64919,6838.665937,16176.56163,17528.76889,11765.7632,6426.439522,29721.84629,3651.392887,2386.224017,25869.40746,3277.070747,2054.906639,2356.41583,1997.749682,4934.897848,700.8723188,1883.0869,1913.066141
492.R3.4,492,4,0,0,4,4353.348003,396061.9316,756467.4121,601357.9308,1786166.892,810487.1094,507387.1295,73481.32955,141904.0876,306232.7749,313945.0405,22644.52154,808790.6814,444706.5805,253395.2506,111907.0481,214726.2428,225876.862,62659.62848,33586.58971,302477.1322,304414.0669,77394.76937,171866.3521,37469.79721,139843.0929,697510.1186,48486.21888,45974.29721,151896.2588,103155.3549,120720.6749,191733.158,193446.9892,128715.5427,50553.80937,196171.7656,41441.22785,531539.723,371122.3746,2500896.792,7485.49646,79685.56216,437.108031,-82.87274837,-309.2410308,10231.7057,10254.43894,3085.193698,3320.510865,612.4850711,-223.7148621,320.3507236,2961.660552,-156.2329336,530.6799133,42.94115488,511.7777145,-412.9423469,-101.8515778,33.94023814,87741.34978,97592.50932,36756.32103,93513.56215,72894.8594,270312.5472,7937.622638,7333.440513,25535.38862,17367.25274,9071.055034,5476.539866,26630.96554,2977.990418,2001.995805,22144.87673,2963.125029,1802.683746,2217.509153,1915.244829,4585.353909,762.2519746,1724.364399,1597.996524
500.R3.1,500,5,0,0,1,4024.623658,396023.0355,617889.7683,564862.9312,1795519.916,800068.8547,515152.3007,73718.08756,197334.0841,300112.6757,327690.797,26928.94494,773081.7719,313648.2486,284039.6964,108940.7291,211734.4644,227345.7445,66046.35071,39171.96633,282580.3326,292200.2848,76627.01247,178309.0296,38369.67514,144973.7398,705954.1558,49400.47175,48779.30721,172526.3768,90482.81274,129231.1456,184328.2864,186001.1408,126223.9417,75527.2171,212679.3804,42902.38076,553481.7828,407018.1675,2584147.591,8438.661751,85517.12064,11355.12103,268.347603,3756.12602,9087.38192,18604.11034,2972.310858,1643.287688,2180.831652,6815.346657,408.4083886,2831.765426,11693.75973,9224.456283,239.4524004,9012.565508,2690.57455,-32.33975342,-29.11043235,93301.57502,92723.20249,19009.54967,97698.12432,82062.14708,271747.8055,19443.86405,8105.870996,17774.80713,10720.74881,9725.279096,8918.25962,5548.024845,6666.42205,4765.956554,3875.617124,5476.845473,4552.215315,10355.98716,2420.773909,17602.13221,539.4077479,3223.984572,-82.76289507
500.R3.2,500,5,0,0,2,4021.260479,391403.0959,612243.5514,560362.7513,1793461.073,803913.3257,516888.3067,76655.19274,194085.4474,305072.5039,325741.4998,26588.40885,767842.2855,313297.5323,281217.3105,108074.6012,210911.6888,221587.1751,66322.46588,39376.54478,283132.1125,290883.2206,76171.53129,177788.4623,37932.69504,144295.1926,700449.3497,48857.23563,48531.64385,171443.8553,86900.31513,128517.0123,181573.4769,183733.3134,126349.6676,75524.64206,211773.7753,42480.74787,552330.8395,405645.3116,2580425.271,9005.825812,84341.01179,11541.13774,317.038991,3636.891269,8881.620637,18861.94513,2994.946368,1602.672481,2232.088566,7024.779425,421.1837678,2743.764064,11838.65487,9149.582548,293.9838121,8934.758911,2593.667589,-113.982775,-23.62512916,92836.60814,92843.60107,18977.30062,96421.51947,81907.57854,271408.7306,19239.23411,7998.009502,11619.50669,10344.4844,18835.22533,8717.349312,5639.579962,6524.006907,5287.890639,3812.993565,5492.288865,4380.72346,10443.08567,2371.623209,17352.61524,651.4555015,3208.516032,41.76381959
500.R3.3,500,5,0,0,3,4917.335288,493987.3211,765344.5421,692824.6748,2218732.599,981822.6985,645766.6029,94508.23772,242490.5247,363549.9391,409914.0019,35179.19575,948720.0283,397179.9608,349945.2421,135628.7159,262183.7256,279594.9541,83099.36275,49236.19841,365096.6915,361539.6352,93836.63302,221334.2478,49458.76276,180426.9174,868182.4218,61763.15021,60402.11986,215967.9193,106507.8293,162675.5015,230005.0964,231594.2482,156207.8462,97064.17322,262596.3699,54936.04426,687459.4703,510617.1331,3219115.531,10686.69123,106285.9436,14545.52546,428.3129174,4809.252613,11294.7869,23331.88351,3507.733633,2068.448651,2730.880473,8516.87611,559.8584623,3700.175825,14644.16368,11263.55768,422.9175336,11039.63493,3167.498938,8.585955922,10.85378455,117474.2036,116849.3917,25527.70567,119695.2124,101569.9183,337063.6654,25398.21869,8542.949018,13919.65824,10031.24398,23821.1984,11048.60731,6974.757938,8341.920215,3736.084955,5111.863593,5373.928537,5807.590252,13170.89014,3093.51676,21571.63339,937.1466533,4070.646885,33.64098302
500.R3.4,500,5,0,0,4,3917.610032,379720.1194,593858.0325,540939.498,1716459.339,775454.0758,492365.9572,68786.08167,189824.0062,283847.7288,313209.9312,26292.09322,742522.3807,299526.818,272335.2523,104557.5012,203816.9342,219470.0382,63666.78883,37453.88308,272937.0349,280190.1806,73653.27793,171870.1007,36838.71529,139679.2196,678752.8771,46361.10558,46672.03475,165613.2784,78310.43571,124397.6757,176081.4065,177416.4332,120196.6487,72991.42701,203330.1224,38892.11436,531311.9556,391014.4087,2490641.7,8388.118579,81936.39692,11350.76996,240.9230571,3901.107229,8748.910923,17932.28602,2903.299611,1598.926102,2104.163193,6669.58568,440.0773416,2747.628531,11330.77827,8862.051876,364.5717484,8652.488806,2736.555218,31.18704604,-19.76218321,89311.6756,89409.09258,18020.99685,92655.39532,78720.61209,260731.3091,18878.40511,7373.491611,10194.3342,6795.428809,7805.376373,8783.077369,5182.272525,6362.8882,4949.346507,3729.053808,5353.295956,4391.386664,9764.180529,2428.792369,16709.62532,615.1087886,3008.778426,-106.759853
502.R3.1,502,6,0,0,1,4130.579093,453887.8364,568983.3896,602705.9625,2045764.492,885138.7312,566880.3136,92672.29464,198377.1262,341216.5873,388302.6412,35043.65416,869050.6143,271185.0623,553783.3062,125362.8636,244117.8687,260412.1496,72502.59027,42372.25102,362154.4979,811785.4394,88331.83987,197945.317,44966.91101,166615.2193,799607.277,58862.11255,53301.18058,116337.7665,91280.55682,145306.0631,209126.3092,211572.8353,145577.2804,81252.75402,229165.4301,48400.80587,641865.1506,463883.7674,2949846.247,10412.29395,33597.67385,8355.302756,608.0109101,17427.43543,9775.318366,19896.3508,2623.546573,1994.670379,2517.889921,3659.461687,517.5080731,2907.46499,5705.898054,12166.65911,947.4976844,11893.97985,3159.108803,-60.99528563,-46.07019964,108657.5709,114276.5913,36199.79112,109226.4348,93856.0468,313400.5923,9121.048371,7805.405311,11186.32397,9303.771052,19104.2261,12143.07266,7998.299981,7147.045197,3514.177908,5136.230801,7058.881843,5823.389235,6906.051575,3092.198433,7006.412306,1987.540718,4226.815568,449.7864861
502.R3.2,502,6,0,0,2,3867.677885,407300.5961,512633.4598,543625.5571,1831954.87,798380.4296,510580.8527,81703.44813,183703.9182,310255.089,345694.3141,31090.9564,780622.8603,240165.6487,496348.8454,112688.4084,219580.0192,234647.2037,65098.57737,39001.06622,322702.7038,725329.0151,78740.42291,177984.558,41015.38025,149100.6492,718899.7455,53062.43488,48272.97513,103906.4837,87612.76586,128676.5295,187235.9372,188983.7853,130088.4677,72213.27315,205610.8032,38669.02633,572938.8581,415055.3009,2653909.943,9269.528168,30374.77958,7442.569451,383.8497537,14777.79193,8427.350088,18437.19602,2362.161136,1700.357999,2233.25917,3480.493764,495.288434,2676.145654,5527.659652,10668.80913,862.8655305,10454.7597,2608.769784,-33.85556052,-24.76168829,97300.01163,101770.6254,32835.93926,98224.33002,84621.00258,280039.5907,8357.692391,8020.230164,10747.07904,7300.643274,14691.04496,8631.220777,6644.430455,6058.940918,3582.439872,4463.642932,6505.38045,5095.957157,6477.963167,2776.453766,6320.735589,1906.505838,3785.00529,549.0001723
502.R3.3,502,6,0,0,3,3678.062806,384917.3931,486605.352,517780.0875,1754448.6,763012.8753,488739.5197,79860.8731,175180.7101,301378.3652,327455.4432,28901.69194,741917.7003,224151.059,471810.4727,106699.822,208871.4057,222319.2393,61584.96807,37006.06435,296128.8441,686069.038,74516.07347,169513.3778,38929.32285,140761.4354,682842.8887,51350.61341,45917.63598,97972.89645,75369.5548,121365.0716,177439.3841,179424.2376,124105.6888,67574.31271,198777.5578,36786.1163,542287.3602,393164.8276,2511225.203,8869.343453,28591.82576,7100.775211,375.5823747,13782.14762,7869.592896,17914.95657,2133.936845,1591.592177,2237.815252,3538.769756,449.1362944,2422.411298,5558.455052,10403.53686,659.3344463,10155.34291,2676.02919,-62.78052159,-108.0104034,91369.8449,96110.85548,31052.39585,93460.11139,80971.35071,267061.611,7930.509622,6401.704117,11260.88688,7537.920468,11592.4445,7401.51038,6132.292225,5574.648562,3993.593528,4247.949131,6200.733754,4550.257236,6291.460334,2544.003093,5702.12546,1650.27687,3443.563489,457.3548525
502.R3.4,502,6,0,0,4,4004.839664,425957.915,534300.3737,565802.3214,1894314.502,826782.547,528237.075,85171.31229,190244.8342,322961.218,358411.7322,31841.3575,808039.0246,251242.3115,511924.5164,116759.8304,227959.8907,240819.8126,67970.1344,40907.00808,341918.5192,752398.9203,81671.63789,184906.4111,42197.42432,154572.2485,743915.2375,55054.29057,49955.58068,108180.5162,81511.43003,134290.5032,193491.5136,195562.134,134271.1481,74865.2341,213694.8971,40993.23047,595614.827,432741.0564,2753143.683,9270.856234,31367.6254,7700.835172,406.7115467,14140.33396,8504.4867,19651.73407,2506.695225,1781.708664,2356.054515,3953.238212,492.5426402,2771.195901,6428.108968,11090.19583,918.8742667,10841.05455,2907.129925,-16.04539951,3.909789708,100934.2032,105549.8044,33855.13266,101925.4471,88305.75087,289618.6433,8684.095759,8583.94322,11053.84474,8385.380617,15737.66305,8247.098576,7064.608354,5658.852294,3863.800224,4603.975264,6982.870883,5284.788467,7141.830605,2747.486417,6494.863245,1893.577693,3813.227999,297.17215
519.R3.1,519,7,0,0,1,6128.580751,520324.8588,563200.2058,1030177.258,3291728.968,1992021.408,1229349.681,2165228.501,346311.1042,437899.1115,605007.1224,40686.13144,2140486.196,293000.4585,1651854.994,289086.8056,492757.9653,600783.5278,751657.1004,69019.16888,512216.812,949898.556,186339.6697,152968.8552,57332.5817,113595.5162,1485760.541,142560.2717,67122.46601,171217.357,182949.8887,223490.6419,592749.3044,596740.735,264876.3504,90394.66919,279114.6834,137624.5837,778586.0599,561349.2787,3013566.593,6951.235794,2109.120237,2103.06408,-265.3195997,1559.021951,14076.97897,45403.90455,7947.086863,2715.989477,2780.17565,2073.370109,520.6390312,11133.77753,3164.049983,4092.628206,335.1619222,3942.169811,1757.926774,319.1529185,1340.793997,94378.19522,262678.3693,58574.89834,142693.2818,126433.6816,649142.1347,15502.82696,9551.300155,39887.71877,15646.58013,14663.74764,6029.075681,27769.10049,3912.280409,2609.064322,23165.4624,10554.21844,3453.060018,8506.355677,2377.979161,66097.48584,595.3806768,2506.033469,2328.567577
519.R3.2,519,7,0,0,2,2920.068039,251410.6539,272897.5621,498691.646,1573574.399,969313.1077,589052.4604,1045474.142,169602.3853,213847.1243,293531.3465,18942.56445,1036097.919,143802.4367,797459.858,139713.4143,238947.2352,288478.512,363588.0128,34005.59379,250104.6126,460270.8056,89452.82131,75087.03241,27645.49916,55437.7933,723432.9652,68503.62268,32680.45751,83532.01358,92948.22616,108525.0838,286240.1231,287982.2533,127715.7107,43608.12757,135430.0086,65153.32263,379693.0874,272887.1647,1469862.132,3309.381522,423.0630478,980.608571,5.315142009,622.8063522,6696.393849,22187.95456,3839.661085,1270.002901,1368.995256,889.5658732,277.334295,5429.300583,1504.763189,1825.634495,143.7905891,1786.317316,1024.275711,187.9397713,593.661184,45786.83997,127350.2001,28390.36186,68455.68838,61545.63397,312307.5828,7521.814143,4663.059476,20005.18013,7805.577808,7132.501955,2998.603368,13459.06899,1763.77456,1245.553428,11171.1469,5060.112134,1692.467601,4092.660004,1201.617225,31640.81772,226.4567081,1179.695466,1477.758778
